video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"khdPOqBlwfA","Happy Asmara - Ku puja puja [OFFICIAL]","2020-06-27T01:00:16Z","UCkKwFOqr6CTEwO3frYn7wiQ","DSA RECORD","10","20.10.07","kalia siska ku puja puja|ku puja puja ipank|kupuja puja safira inema|ku puja puja happy asmara|kupuja puja dj santuy|kupuja puja dj kentrung|dj kentrung|happy asmara trending|pamer bojo|nella kharisma official|lagista|music yess|dsa record|nella lover|didi kempot|loss doll denny caknan|denny caknan|Danendra Suara Abadi","1452017","21770","1099","2215","https://i.ytimg.com/vi/khdPOqBlwfA/default.jpg","False","False","Happy Asmara - Ku puja puja [OFFICIAL]Ku puja pujaVoc. Happy AsmaraCipt. IpankAlbum : Happy asmaraProduksi : Dsa RecordInstagram :https://www.instagram.com/dsa_recordklik untuk subscribe :https://www.youtube.com/channel/UCkKwFOqr6CTEwO3frYn7wiQ?sub_confirmation=1klik link di bawah ini untuk menonton video lainnya :Happy asmara - Banyu moto [OFFICIAL]https://www.youtube.com/watch?v=jmqNoTDiUi4Happy asmara - Bapak [OFFICIAL]https://www.youtube.com/watch?v=sV2ugQrnNZQHappy asmara - Sepi berkepanjangan [OFFICIAL]https://www.youtube.com/watch?v=jj-3VdgPQ2gHappy asmara - Pasukan anti prei [OFFICIAL]https://www.youtube.com/watch?v=bPXV10aXr6YHappy asmara - Virus corona [OFFICIAL]https://www.youtube.com/watch?v=JuwHB6nqe-IHappy asmara - Kutho kenangan [OFFICIAL]https://www.youtube.com/watch?v=86IqLi66WZoHappy asmara - Yang maha mengabulkan [OFFICIAL]https://www.youtube.com/watch?v=Sm4Zzh4LrJ8Happy asmara - Tatu Dj remix[OFFICIAL]https://www.youtube.com/watch?v=RBGBfHvBe0sHappy asmara - Dinggo bukti [OFFICIAL]https://www.youtube.com/watch?v=f07Kw0Om7HIHappy asmara - Nyerang es teh [OFFICIAL]https://www.youtube.com/watch?v=bsc5ZNx3FokHappy asmara - Penipu alus [OFFICIAL]https://www.youtube.com/watch?v=C5BlFSkuMUkHappy asmara - Tatu [OFFICIAL AUDIO]https://www.youtube.com/watch?v=5Cxtovlm_xYHappy asmara - Aku tenang [OFFICIAL]https://www.youtube.com/watch?v=MVF_U0-8dKsHappy asmara - Rela demi cinta [OFFICIAL]https://www.youtube.com/watch?v=5F61m4HRetEHappy asmara - Yakinlah sayang [OFFICIAL]https://www.youtube.com/watch?v=_xyTdekFcksHappy asmara - Nembung Katresnan [OFFICIAL]https://www.youtube.com/watch?v=WLrfXwok2REHappy asmara - Konco Uripku [OFFICIAL]https://www.youtube.com/watch?v=oe3zzDHCrtgHappy Asmara - Welas hang ring kene [OFFICIAL]https://www.youtube.com/watch?v=dlc9kqF6jbI#Happyasmara #Kupujapuja #DsarecordYouTube channel managed by MusicYes Digital DistributionFully YouTube CertifiedJoin MusicYeshttps://musicyess.com/Account/Register"
"_HkNz9BqZls","Cuma Saya - MAC (Cover) by Bastian Steel (Feat. Sun D)","2020-07-05T12:00:13Z","UC_YNaiM4QL2F3ycsitCRlcA","Bastian S","10","20.10.07","bastian steel|bastian|steel|#bastianbintangsimbolon|#sun d|#mac|#cumasaya|#coverbastiansteel|#lagupapua|#lagutimur|#papua|#timur|#batakkeren|#batak|#keren|#simbolon|#boyband|#coboyjunior|#cowboyjunior|#cjr|#coju|#bts|#indonesia|#bastianfeatsund|#sundi|#batakcute|#pandemi|#covid19|#treding|#shafaharis|#lagukeren|#reggee|#r&b|#musik|#artis|#penyanyi|#singer|#cuma|#saya|#romariasimbolon|#romaria|#bastiancjr|#bastiancoboyjunior|#bastiancowboyjunior","73316","10972","79","1292","https://i.ytimg.com/vi/_HkNz9BqZls/default.jpg","False","False","MAC - Cuma Saya (Cover)Subscribe Our Channel, Please Click This: https://smarturl.it/BastianS"
"BJBaCbFZ3O0","HIGHLIGHTS | Arsenal 1-1 Leicester City | Premier League | Aubameyang, Vardy","2020-07-07T23:04:05Z","UCpryVRk_VDudG8SHXgWcG0w","Arsenal","17","20.10.07","Arsenal|Arsenal FC|Arsenal Football Club|Football|Club|EPL|Premier League|Soccer|Sport|Team|aubameyang|lacazette|bernd leno|mkhitaryan|torreira|guendouzi|ozil|bellerin|hector bellerin|dani Ceballos|Kieran Tierney|reiss nelson|joe Willock|granit xhaka|rob holding|calum chambers|gabriel martinelli|bukayo saka","987279","9908","432","856","https://i.ytimg.com/vi/BJBaCbFZ3O0/default.jpg","False","False","A late equaliser from Jamie Vardy denied us a fifth consecutive win after Eddie Nketiah was sent off in the closing stages.We led for much of a captivating game thanks to a beautifully-crafted goal from Pierre-Emerick Aubameyang that owed so much to the work of Dani Ceballos and Bukayo Saka.The outstanding Ceballos skipped past an opponent before picking out Saka's run with a raking pass down the right channel. Saka left Jonny Evans in a heap and squared for Aubameyang to apply a simple finish.We would have had plenty more to show for a scintillating first-half performance were it not for Kaspar Schmeichel's heroics.The Leicester goalkeeper saved from Kieran Tierney, Saka, Hector Bellerin and twice from Alex Lacazette as we forced the visitors back.One of the top flight's top defences just couldn't live with our attacking threat at times. But the second goal didn't come, and that made life uncomfortable for us in the second half.David Luiz tested Schmeichel from a free-kick and Alex Lacazette had a goal ruled out for offside.But Leicester gradually got on top, and a straight red for Nketiah - following a VAR check that spotted a reckless challenge on James Justin - gave the visitors added impetus.Vardy had already gone close a couple of times, and eventually he got the goal he always seems to score against us.It took another lengthy VAR check for a possible offside - but the goal stood and the points were shared.#arsenal #prenierleaguehighlights #arsenalhighlights For more match action, highlights and training videos, make sure you become a digital member and sign up to Arsenal Player. It's FREE and is the Home of the Game: https://arsn.al/arsenalplayerSubscribe to the Official Arsenal YouTube Channel: https://arsn.al/youtubeFollow us on Facebook: https://arsn.al/facebookFollow us on Twitter: https://arsn.al/twitterFollow us on Instagram: https://arsn.al/instagramFollow us on TikTok: https://arsn.al/tiktokThis is the Official YouTube channel for Arsenal Football Club. This channel will aim to showcase the personality of Arsenal Football Club and give fans more of an insight into what it's like to be at this fantastic club. This channel will look behind the scenes and get closer to the likes of Mesut Ozil, Pierre-Emerick Aubameyang, Nicolas Pepe, David Luiz, Alexandre Lacazette, Bernd Leno, Granit Xhaka, Hector Bellerin, Gabriel Martinelli, Bukayo Saka and more.ABOUT ARSENAL FCArsenal Football Club were formed in 1886. They have amassed 13 League titles, 13 FA Cups and many other major trophies since then. Their greatest players include: Thierry Henry, Dennis Bergkamp, Tony Adams, Ian Wright, Robert Pires, Liam Brady, Patrick Vieira, Cliff Bastin and Charlie George."
"pNHMQrkn9Mc","Bandar Judi Mengamuk dan Melawan Polisi karena Arena Judi Dibubarkan - iNews Sore 06/07","2020-07-06T14:08:51Z","UCoSkllfpgmFHtbVK835QaQg","Official iNews","25","20.10.07","iNews|Berita Terkini|Breaking News|TV Berita|Berita Indonesia|Info Indonesia|Special Report|Live Streaming|Hotman Paris Show|CNN Indonesia|Kompas TV|TV One|Metro TV|Mata Najwa|ILC|Full","1044571","5224","489","4183","https://i.ytimg.com/vi/pNHMQrkn9Mc/default.jpg","False","False","Tanggal Tayang: 06/07/2020Program berita harian yang menyajikan Informasi tercepat dan teraktual secara detail dari berbagai bidang secara LIVE, mulai dari peristiwa politik, hukum, sosial, budaya, ekonomi, dan olah raga, baik dari dalam ataupun luar negeri. Terdapat laporan langsung tim liputan handal kami dari tempat peristiwa yang bisa dijadikan sumber referensi informasi Anda. Dipandu oleh para host yang menarik, dengan gaya santai dan ringan. Saksikan iNews Pagi, iNews Siang, iNews Sore, dan iNews Malam, hanya di iNews agar Anda tidak tertinggal informasi.Subscribe iNews Official Youtube Channel:https://www.youtube.com/OfficialiNews?sub_confirmation=1Follow Our Official Twitter: https://twitter.com/OfficialiNewsTVCheck Our Official Website: https://www.inews.idLike Our Official Facebook: https://www.facebook.com/OfficialiNewsFollow Our Official Instagram: https://www.instagram.com/officialinewstvSaksikan info berita terkini di:iNews Pagi: Senin – Jumat Pukul 06.00 - 07.30 WIB | Sabtu – Minggu Pukul 04.30 - 06.30 WIBiNews Siang: Senin – Jumat Pukul 12.00 - 13.30 WIB | Sabtu – Minggu Pukul 11.00 - 12.30 WIBiNews Sore: Setiap Hari Pukul 17.30 - 19.00 WIB |  Sabtu - Minggu Pukul 16.30 - 18.00 WIBiNews Malam: Senin – Jumat 21.00 - 22.00 WIBSabang, Lampung, Pelaihari, Banjarmasin, Masohi - 50 UHF | Lhokseumawe, Jabodetabek - 30 UHF | Banda Aceh - 40 UHF | Medan, Pontianak, Semarang - 45 UHF | Pematang Siantar - 58 UHF | Pekan Baru - 48 UHF | Tanah Datar, Bukit Tinggi, Palangkaraya - 33 UHF | Padang, Cirebon - 31 UHF | Batam, Samarinda - 61 UHF | Palembang, Kendari - 44 UHF | Pangkal Pinang - 37 UHF | Bengkulu, Merauke - 24 UHF | Bandung - 22 UHF | Tasikmalaya - 52 UHF | Magelang - 54 UHF | Surabaya - 62 UHF | Denpasar - 53 UHF | Mataram - 38 UHF | Kupang, Gorontalo 56 UHF | Makassar - 51 UHF | Mamuju - 28 UHF | Tarakan - 41 UHF | Palu - 45 UHF | Manado - 26 UHF | Ternate, Manokwari - 34 UHF | Indovision -Channel 83 |Top TV - Channel 83 | Okevision - Channel 101"
"hf9520dYNKw","Polisi Tangkap Pelaku Judi Sabung Ayam yang Videonya Viral, Diringkus saat Tengah Tidur","2020-07-07T12:11:49Z","UCicZrhnigcAjCJeV_dbeGAQ","TRIBUNWOW OFFICIAL","25","20.10.07","TRIBUNWOW|TRIBUN VIDEO|SABUNG AYAM|JUDI|RHOMA IRAMA","70854","440","30","618","https://i.ytimg.com/vi/hf9520dYNKw/default.jpg","False","False","TRIBUN-VIDEO.COM - Pelaku judi sekaligus bandar sabung ayam yang videonya menantang polisi viral di media sosial akhirnya ditangkap.Ia ditangkap di kediaman orangtuanya yang berada di Jalan poros Palopo, wilayah Pasele, Kecamatan Rantepao, Kabupaten Toraja Utara, Sulawesi Selatan pada Selasa (7/7/2020) sekira pukul 06.30 WITA.Dikutip dari TribunTimur, pelaku bernama Pong Belo itu disebut tengah tertidur saat penangkapan terjadi.Kasat Intelkam Polres Toraja Utara, Iptu Welfrick K Ambarita membenarkan penangkapan kepada pelaku.Ia menyebut pelaku tak melakukan perlawanan saat ditangkap oleh anggota Resmob Polda Sulsel.Sudah ditangkap pagi tadi, yang tangkap Resmob Polda Sulsel, ucap Welfrick.Seperti diberitakan sebelumnya, Pong Belo sempat melakukan perlawanan pada polisi saat razia judi sabung ayam.Ia bahkan mengancam anggota Polres Toraja Utara dengan botol kaca yang dipecahkan.Aksinya terekam kamera video dan menjadi viral di media sosial.Selain itu, pelaku menghasut pemain untuk melakukan perlawanan terhadap anggota Polres Toraja Utara yang tengah menenangkan pelaku.Beruntung, tidak ada warga yang terprovokasi oleh pelaku.Polisi telah mengamankan sejumlah barang bukti dari lokasi serta mengumpulkan para saksi.Artikel ini telah tayang di tribun-timur.com dengan judul Videonya Lawan Polisi Viral, Bandar Judi Sabung Ayam di Toraja Utara Tak Berkutik saat Ditangkap, https://makassar.tribunnews.com/2020/07/07/videonya-lawan-polisi-viral-bandar-judi-sabung-ayam-di-toraja-utara-tak-berkutik-saat-ditangkap?page=all&_ga=2.15963318.1413193816.1593907685-728850756.1578723531.Penulis: Risnawati MEditor: Sakinah Sudin"
"xmZCTi4qEgI","Mantan Istri, Sudah Isyaratkan Laudya Cynthia Bella Dan Engku Emran  – GO SPOT 02/07","2020-07-02T06:58:06Z","UCrj0U1ZWrGiKWe4ZmjX1Tew","STARPRO Indonesia","24","20.10.07","STARPRO|Infotainment|Obsesi|gosip|gospot|selebriti & asmara|infotainment|seleb on news|rcti|mnctv|gtv","702072","4010","436","791","https://i.ytimg.com/vi/xmZCTi4qEgI/default.jpg","False","False","#LaudyaCynthiaBella #EngkuEmran #GoSpotErra Fazila Mantan Istri Engku Emran sudah memberi isyarat kepada pernikahan Laudya Cynthia Bella dan Engku Emran, Sampai Erra memberi pesan untuk Bella untuk bersabar menghadapi suami► Kurang update soal berita dan kehidupan selebriti CLICK HERE: https://smarturl.it/STARPROIndonesia► Mau berteman dengan artis di STARPRO?? CLICK HERE : https://bit.ly/35AJMTVLIKE, COMMENT, SHARE & SUBCRIBE!Follow Me:YOUTUBE:https://smarturl.it/STARPROIndonesiaTWITTER:https://twitter.com/officialstarpro?l...Follow Starpro Indonesia on Instagram:https://www.instagram.com/starpro_id/...Follow Starpro Indonesia on Facebook:https://www.facebook.com/Starpro-Indo...STARPRO - © Copyright 2020. MNC Infotainment Indonesia."
"NacWR2QcL9A","SUPER HERO ACIL (FULL PART 1-3 END) - DALANG PELO","2020-06-28T01:59:56Z","UCDL7vZuiAubzIVQDyDUu0uQ","Dalang Pelo","24","20.10.07","dalang pelo|animasi|animasi dalang pelo|dalang pelo terbaru|si nopal|sengklekman|super hero","1569967","72354","1682","6494","https://i.ytimg.com/vi/NacWR2QcL9A/default.jpg","False","False","koleksi wallpaper dalang pelo edisi zodiak, cek selengkapnya di:https://karyakarsa.com/DalangPeloterima kasih teman-teman yang udah nonton episode ini! semoga suka dan jangan lupa ikuti cerita animasi dari 2 teman ku ini yaw! @animasinopal @sengklekman Jangan lupa subscribe yaw teman-teman :) Aaa... jadi sayang~Untuk email Bisnis/Kerja Sama silahkan ke:dalangpelo.ads@gmail.comTemukan juga tentang Dalang Pelo di:-Instagram (@dalang.pelo) :https://www.instagram.com/dalang.pelo-Facebook Fanpage (dalang.pelo) :https://www.facebook.com/animasidalang-Twitter (@DalangPelo15) :https://twitter.com/DalangPelo15#dalangpelo #dalangpeloterbaru #dalangpelovers #animasihiburan #dalangpelo #kartunlucu #acil #animasiindonesia #animasi #kartunindonesia #animasilucu #hiburan #kartunkocak #videolucu #animasihiburan #lucu #dalangpeloterbaru #dalangpelovers #animasi #dirumahaja"
"IOLnvi9iFsM","Denis Ingin Eliza Ke Jakarta | Bawang Putih Berkulit Merah New | ANTV | 01/07/2020 | Eps 06","2020-07-08T13:00:06Z","UCD647QRWm5P34V34Aljt1cw","ANTV Klik","24","20.10.07","ANTV|Bawang Putih Berkulit Merah|Drama|Sinetron|Faradilla Yoshi|Rebecca Tamara|Hessel Steven|Kevin Hillers|Devi Lanni|Risma Nilawati","45899","453","28","51","https://i.ytimg.com/vi/IOLnvi9iFsM/default.jpg","False","False","Diana marah, dia menuduh Andri sembunyi-sembunyi berhubungan dengan Eliza. Namun Andri bilang kalau dia tidak melakukan apa-apa. Denis kemudian datang, dia mencoba menenangkan. Andri kemudian menjelaskan memang Eliza meneleponnya.Namun Eliza tanya keadaan Denis, dan tanya perusahaan pak Adiguna.  Andri bilang kalau Eliza masih peduli dengan Denis, dan perusahaan. Diana nampak diam, namun dia sudah tidak terlihat marah. Denis juga berpikiran dia akan menemui Eliza.Denis jemput Eliza di Cianjur, namun Eliza bilang tidak mau. Denis memaksanya, melihat itu Bayu melarang Denis. Dia menyuruh Denis untuk hargai keputusan Eliza. Denis bilang hanya ingin memperjuangkan Cintanya.Ana nampak kesal, dia mendapat callingan pemotretan subuh-subuh. Karena mengantuk dia lalu mampir untuk ngopi dulu. Kembali lagi ke Denis dan Eliza, Denis bilang kalau masih banyak yang harus diomongin dan dilurusin. Denis juga memperingatkan ke Bayu jangan halangi dirinya untuk ngomong sama Eliza.Denis gak mau biarkan Eliza tinggal disini. Denis ingin Eliza pulang ke Jakarta, dimana tempat seharusnya dia berada. Bayu bilang kalau dia sebagai orang dekatnya disini. Dia akan selalu dukung keputusan Eliza, dia gak akan halangi jika itu kemauan Eliza. Bayu akan halangi jika ada yang memaksa Eliza.Bayu menyuruh Eliza untuk ngomong sama Denis, dia bilang kalau Eliza begini gak akan selesaikan masalah. Eliza lalu bersedia ngomong sama Denis. Denis mengajak Eliza ke suatu tempat, dia bilang kalau gak nyaman bicara disini. Denis ingin bicara empat mata dengan Eliza."
"uf0thS8f7EA","Azab Selegbram Nyinyir berwajah Filter #HORORMISTERI | Kartun hantu, Cerita Misteri","2020-07-03T08:37:24Z","UC7GWXKxiy9_AU9TytEh00eg","Rizky Riplay","1","20.10.07","hantu|rizky riplay|kartun|kartun hantu|kartun horor|animasi hantu|animasi horor|cerita misteri|horor misteri|horormisteri|kisah misteri|cerita horor|cerita hantu|hantu kartun|animasi|cerita seram|seram|azab|azab indosiar|selebgram cantik|selebgram tolol|cerita selebgram|azab selebgram|filter instagram|instagram vs","370177","12796","379","2964","https://i.ytimg.com/vi/uf0thS8f7EA/default.jpg","False","False","Persaingan selebgram atau instagram influencer kadang menjadi tidak sehat, saling sindir diantara story atau post membuat banyak warganet penasaran, kali ini salah seorang selebgram yang membuat fitnah keji di akun di gosip lambe sosialita (seperti lambe turah)  yang membuat korbannya shock dan melakukan aksi mengejutkanAnimasi & cerita oleh  :  @Andyriplay  https://www.instagram.com/andyriplay/-----------------------------Official Instagram:@rizkyriplayhttps://www.instagram.com/rizkyriplay/----------------------------------Untuk business bisa email ke : riplay.studio@gmail.comberkirim cerita : sobatriplay@gmail.com----------------------------------#rizkyriplay #horormisteri #kartunhantu"
"QNG82lYyrF4","AC Milan 4-2 Juventus | Serie A 19/20 Match Highlights","2020-07-07T22:25:14Z","UCViN2fPWI6zuZDXwn0O54xg","beIN SPORTS Indonesia","24","20.10.07","Football|Serie A|Serie A Highlights|Milan vs Juventus|Milan|Juventus|AC Milan|Liga Italia|Serie A Match Highlights|Match Highlights|Zlatan Ibrahimovic|Franck Kessié|Adrien Rabiot|Cristiano Ronaldo|Rafael Leão|Ante Rebic","478519","4981","166","1255","https://i.ytimg.com/vi/QNG82lYyrF4/default.jpg","False","False","AC Milan 4-2 Juventus | Serie A 19/20 Match Highlights | 07-07-2020AC Milan tertinggal dua gol terlebih dahulu melalui gol-gol Adrien Rabiot & Cristiano Ronaldo sebelum akhirnya menang 4-2 atas tamunya Juventus. Tuan rumah mencetak tiga gol dalam kurun waktu 5 menit melalui penalti Zlatan Ibrahimovic,  Franck Kessié, dan Rafael Leão, sebelum akhirnya menutup kemenangan dengan gol yang dicetak Ante Rebic.Tonton liga-liga terbaik hanya di beIN Sports Connect https://bein.onelink.me/PGZK/beinYTSimak berita dan update menarik seputar liga terbaik dan beIN Sports Indonesia di semua sosial media:Facebook https://www.facebook.com/beinsportsindonesia/Twitter https://twitter.com/beinsportsid?lang=enInstagram https://www.instagram.com/beinsports.id/YouTube https://www.youtube.com/channel/UCViN2fPWI6zuZDXwn0O54xg"
"PD4SSszSQPw","VIRAL!! Ilustrasi Cerita k0rb4n MUTIL4S1 Hidup-Hidup di Brazil || EHstory","2020-07-06T01:00:53Z","UCwF9FBMCnWvM6E1FndLPL2A","Ella Haryani","22","20.10.07","draw my life|draw my story|draw my love|ehstory|ella haryani|ria ricis|cerita dita|kembalikan tangan dita|kisah dita|kartun|kartun lucu|kartun hantu|cerita bergambar|animasi hantu|animasi lucu|dalang pelo|carita sedih|hagz|filo|filo Sebastian|cerita filo|ewing hd|nerror|roy kiyoshi|belajar gambar|gambar|ria ricis kisah dita|Kisah paling sedih & tragis|Cerita paling sedih &","308786","9790","300","1113","https://i.ytimg.com/vi/PD4SSszSQPw/default.jpg","False","False","Assalamualaikum semuanyakali ini aku mau nyeritain kasus yg sempat viral nihjangan lupa like commend and subscribe Thanks for watching :)IG : @ella_hryn"
"4Th3nQzOk1M","The Sway House & Hype House Fight It Out Over Chase Hudson & Nessa Barrett Drama 7.6.20","2020-07-07T07:27:02Z","UCTnFdC5jhEClcYhTn9wo-VQ","The Hollywood Fix","24","20.10.07","Celebrity|Paparazzi|TMZ|TMZ On TV|Stupid Famous People|X17 Online|Pop Candies|Hollywood Life|Hollywire TV|The Shade Room|Baller Alert|Worldstar Hip Hop|Entertainment Tonight|E! News|Daily Mail|Media Takeout|Wendy Williams|The View|Radar Online|Perez Hilton|Just Jared|Storm Shadow Crew|The Ellen Show|Ellen Tube|US Weekly|Drama Alert|Coachella|Hot 97|Hollywood Fix|Sway House|Hype House|TikTok|Chase Hudson|Nessa Barrett","1838601","68085","1919","2545","https://i.ytimg.com/vi/4Th3nQzOk1M/default.jpg","False","False","The #SwayHouse & #HypeHouse Fight It Out Over Chase Hudson & Nessa Barrett Drama 7.6.20 - TheHollywoodFixSUBSCRIBE To Our Channel & Follow Us On Social Media:INSTAGRAM: http://www.Instagram.com/TheHollywoodFixTWITTER: https://Twitter.com/HollywoodFix(Copyright 2015-2020)"
"GvQJg4tDE0w","Laudya Cynthia Bella Akui Cerai dengan Engku Emran! - Cumicam","2020-07-01T05:26:14Z","UC5A_pdnOOcMsaBzFAHiTMLg","Cumicumi","24","20.10.07","infotainment|gosip|artis|selebriti|Berita selebritis|gosip terbaru hari ini|berita selebritis terbaru|info selebritis|Laudya Cinthya Bella|bella|buka suara|perceraian|cerai","806444","6717","375","1983","https://i.ytimg.com/vi/GvQJg4tDE0w/default.jpg","False","False","Sempat terdengar kabar perceraian, Laudya Cynthia Bella akhirnya beri klarifikasi. Laudya Cynthia Bella membenarkan kabar perceraiannya dengan Engku Emran. Keduanya sepakat untuk mengakhiri rumah tangga yang sudah berjalan 2 tahun tersebut. #LaudyaCynthiaBellahttps://www.cumicumi.com/videos/cumicam/159829/laudya-cynthia-bella-akui-cerai-dengan-engku-emranweb: http://www.cumicumi.com/facebook: http://www.facebook.com/CumiCumiDotComtwitter: https://twitter.com/CumiTweetGoogle+: https://plus.google.com/u/0/107561674912304174647"
"1bizEO8g5U4","AKHIRNYA ARIEL BICARA TENTANG MUSISI COVER","2020-06-30T08:55:11Z","UCxvwscmR_VAfBY-ZI2VGuKw","dunia MANJI","24","20.10.07","dunia manji|anji manji|vlog anji|ariel noah|akhirnya ariel bicara|ariel bicara tentang musisi cover|obrolan bersama ariel","1222683","38691","974","6832","https://i.ytimg.com/vi/1bizEO8g5U4/default.jpg","False","False","Karena sering membahas hal-hal yang berhubungan dengan Musisi Cover, beberapa orang menganggap saya tidak suka sama mereka. Padahal Musisi Cover yang besar pun mengerti saya memberikan edukasi bagaimana meng-cover dengan baik.Ada beberapa yang bilang, “ribet amat lo. Ariel aja gak pernah masalahin cover-coveran.”Nah simak obrolan cukup mendalam saya bersama Ariel..."
"ebB1fvJzT24","Sam Smith - Fix You (Live)","2020-07-05T23:00:15Z","UC3Pa0DVzVkqEN_CwsNMapqg","SamSmithVEVO","10","20.10.07","Sam|Smith|Fix|You|(Live)|Capitol|Pop|Sam smith|sam smith I’m ready|demi Lovato|demi Lovato I’m ready|sam smith demi Lovato|too good at goodbyes|how do you sleep|stay with me|i'm not the only one|fire on fire|i feel love|dancing with a stranger|to die for|I’m ready lyrics|Sam Smith love song|heartbreak songs|Sam Smith music|Sam Smith|sam smith lyrics|slow music|샘 스미스|サムスミス|サムスミス 2020|샘 스미스 2020|2020 music|pop","2066819","157134","833","5694","https://i.ytimg.com/vi/ebB1fvJzT24/default.jpg","False","False","'Fix You (Live)' out now: http://samsmith.world/FixYouIDListen to Sam Smith’s Complete Collection here: http://samsmith.world/CatalogueIDDirected by: Luke Halls StudioLyrics:When you try your best but you don't succeedWhen you get what you want but not what you needWhen you feel so tired but you can't sleepStuck in reverseWhen the tears come streaming down your face'Cause you lose something you can't replaceWhen you love someone but it goes to wasteWhat could be worse?Lights will guide you homeAnd ignite your bonesAnd I will try to fix youBut high up above or down belowWhen you are too in love to let it showOh but if you never try you'll never knowJust what you're worthLights will guide you homeAnd ignite your bonesAnd I will try to fix youWhen tears stream down your faceWhen you lose something that you cannot replaceOh and tears stream down your faceAnd IWhen tears stream down your faceI promise you I will learn my mistakesWhen tears stream down your faceAnd ILights will guide you homeAnd ignite your bonesAnd I will try to fix youFollow Sam Smith:http://samsmithworld.comhttp://facebook.com/samsmithworldhttp://instagram.com/samsmithhttp://twitter.com/samsmith#SamSmith #FixYouMusic video by Sam Smith performing Fix You (Live). © 2020 Universal Music Operations Limitedhttp://vevo.ly/BgwjiL"
"qiGj5j587WY","DARI JENDELA SMP : Sebenarnya Wulan hamil atau ga ya?","2020-07-01T08:55:30Z","UCH3T49kfbmhgRCaDge3jUJg","Sinemart","24","20.10.07","[none]","388973","2727","217","274","https://i.ytimg.com/vi/qiGj5j587WY/default.jpg","False","False","Setiap Hari, 18.25 WIB di SCTV"
"3sZflM7YPL0","DI INDONESIA ADA ISTANA DIATAS AWAN! Amrit & Sanjana #DibalikPintu","2020-07-07T12:30:01Z","UCdpxBSzxXGz_J4K30YGvk_Q","Boy William","24","20.10.07","boy william|amritpunjabi|dibalikpintu|sanjana|sambawedding","1148489","31670","735","1840","https://i.ytimg.com/vi/3sZflM7YPL0/default.jpg","False","False",""
"GODAlxW5Pes","Dil Bechara | Official Trailer | Sushant Singh Rajput | Sanjana Sanghi | Mukesh Chhabra | AR Rahman","2020-07-06T10:30:11Z","UCGqvJPRcv7aVFun-eTsatcA","FoxStarHindi","24","20.10.07","Dil Bechara trailer|Dil Bechara teaser|Dil Bechara movie|Dil Bechara official trailer|Dil Bechara official trailer 2020|Dil Bechara poster|SSR movie|Sushant Singh Rajput|Sanjana Sanghi new movie|Sanjana Sanghi new movie trailer|Sushant Singh Dil Bechara|Sushant Singh Rajput Dil Bechara|Mukesh Chhabra movie Dil Bechara|A R Rahman movies|A R Rahman music|A R Rahman Dil Bechara|Sushant Singh Rajput Dil Bechara Movie|Mukesh Chhabra movie|SSR Dil Bechara","62254700","9592427","47793","554964","https://i.ytimg.com/vi/GODAlxW5Pes/default.jpg","False","False","Based on the bestselling novel “The Fault in Our Stars” by author John Green, Dil Bechara is a story of Kizie and Manny, two ordinary people with an extraordinary love story. Both have a tragic twist to their lives. That was the start of exploring a funny, thrilling and tragic business of being alive and in loveKizie and Manny embark on an, on and off, up and down, bitter and sweet profound journey into the heart of that crazy little thing called ‘life’.Sushant Singh Rajput as MannySanjana Sanghi as KizieSahil Vaid as JPSwastika Mukherjee as Mrs. BasuSaswata Chatterjee as Mr.BasuDirected by: Mukesh ChhabraProduced by: Fox Star Studios Music: A.R. Rahman Adaptation by: Shashank Khaitan and Suprotim Sengupta Director of Photography : Setu Editor: Aarif Sheikh Lyrics: Amitabh Bhattacharya Sound Design: Pritam Das Production Designer: Amit Ray. Subrata Chakraborty Costume Designer: Natascha Charak.Nikita Raheja Mohanty Casting by: Saurabh Pal, Pankaj Naidu (Mukesh Chhabra Casting Company) Choreography by: Farah Khan. Uma-Gaiti Make-Up and Hair Design: Vikram Gaikwad Re-Recording Mixer: Alok De DI by: Prime Focus Limited VFX by: Unifi MediaAlso Subscribe To FoxStarIndia: http://goo.gl/Y8HGhYFoxStarSouth : http://goo.gl/AO8IsZSocial Media LinksFacebook: https://www.facebook.com/foxstarhindiTwitter: https://twitter.com/foxstarhindiInstagram: http://instagram.com/foxstarhindiPinterest: http://www.pinterest.com/foxstarhindi/Dailymotion:http://www.dailymotion.com/FoxStarHindi"
